PC4;X;Y
6665;184111.185391032;441319.129927989
6666;180099.71121719;440949.792679482
6668;175802.211811297;439699.867977197
6669;174670.260355416;436276.888792292
6671;177163.383315278;437636.4748425
6672;176054.398505263;437971.645277008
6673;178127.755124851;435158.499652485
6674;179904.106831523;435772.313656712
6675;182650.271074186;435712.206966161
6676;182337.649212319;438410.821381159
6677;181810.554769479;433698.196816129
6678;185089.191126199;432668.077034502
6681;190403.010290476;434620.709067414
6684;188286.84186403;433881.450613265
6685;191689.893451271;433207.819831144
6686;197926.429873366;434539.412239216
6687;194372.029023475;435179.396825991
6691;194604.385336265;433767.967894444
6701;173753.210220815;440631.876985474
6702;172347.598588427;441000.004098734
6703;175034.302325285;441872.985858745
6704;176433.505031233;444182.831224578
6705;176373.781638627;444776.818235294
6706;174786.879815313;443021.098899304
6707;174157.231274128;442709.652639826
6708;173647.076275459;443517.157187145
6709;171902.841024487;442857.738444428
6711;174936.76400976;449805.3351112
6712;173723.15149152;450903.377769883
6713;173625.411516667;450009.975485792
6714;172764.675317507;450632.274522552
6715;172098.086755036;450346.679710432
6716;171959.923205333;448545.309936444
6717;174122.777894611;448182.541790419
6718;175279.989976106;451185.93034709
6721;175118.249864486;446550.40750761
6731;182992.585463583;454193.53480262
6732;182206.737050366;461252.702292595
6733;177101.385747716;456657.178756142
6741;170218.920375179;456931.622336559
6744;168065.76349531;452663.079369138
6745;168508.338268571;450329.103986571
6811;190718.233078788;443580.043790909
6812;188898.450120601;443738.025572103
6813;188945.9126;445013.262852471
6814;190040.028201885;445129.855298639
6815;190800.624200266;445945.0504684
6816;189262.481938621;449997.595787674
6821;191258.200618399;445014.059623315
6822;191806.559826756;445102.693702899
6823;192829.274849713;445965.124528107
6824;192503.528015212;445050.25876783
6825;194477.453248419;443854.665445455
6826;193642.132890137;443853.85022
6827;192627.18942003;442016.992845372
6828;191520.858340638;443626.806473191
6831;189650.772673761;441027.002556268
6832;191090.598459968;441736.78109462
6833;191543.523708189;441807.552994397
6834;191571.373413636;441069.387505245
6835;190583.492421337;440629.540006688
6836;189753.853669512;439851.819925854
6841;189093.012323804;442560.037593115
6842;188584.461392932;441589.601481675
6843;187767.290340043;441356.132086147
6844;187444.969778136;440112.755991398
6845;188163.819199644;439879.207425623
6846;186054.970753902;441218.265612195
6851;192569.718726047;438099.515446987
6852;192142.434518276;439382.661695173
6861;185861.980425091;444976.142567125
6862;185719.829233964;444046.174658765
6865;182538.54550597;443242.543996642
6866;180909.256109509;444027.564300307
6869;184030.743160944;442847.130583262
6871;179040.931772891;444614.844001237
6874;182685.388370012;446512.978978315
6877;191220.969853421;455304.866521931
6881;195789.780258503;447018.719128466
6882;195115.652212336;444760.31158189
6883;196385.859239024;444607.29857955
6891;194411.120034876;448554.141904853
6901;202324.445485864;438059.472441012
6902;203451.804622416;438982.305345124
6903;201986.0713874;439753.575538915
6904;201395.603069957;438403.167903004
6905;202357.459565517;436748.610434207
6909;206265.281224789;435508.43395919
6911;198698.306465156;435092.957096937
6913;202524.448055172;434562.505812276
6914;204879.245340095;432641.271837709
6915;205548.003380659;432122.300553438
6916;204081.826816421;430952.272040196
6917;207061.165247002;430206.005033333
6921;198504.153938483;441543.158033047
6922;197065.538413835;439694.570220631
6923;198779.891307788;437594.057183348
6924;196108.27539181;438369.430221552
6931;195212.240398034;441193.108808427
6932;195630.469009761;440221.88756992
6941;205899.245792552;440830.176420828
6942;207222.690698502;438767.269011765
6951;203716.403449571;452109.262523328
6952;203129.053913766;451760.262111551
6953;204236.267495;450498.11791
6955;203246.048222562;449089.440567977
6956;204848.780807037;453121.328953704
6957;201018.285544957;454020.963232853
6961;198680.318573615;453964.347073615
6964;203530.138122122;458142.538157374
6971;207887.576819857;458190.846776386
6974;205901.341591609;454233.568256507
6975;206582.484294434;461222.393392393
6981;206555.472884073;447378.258681723
6982;207068.627164343;446726.934197587
6983;205873.38917647;446201.623522269
6984;207855.114761197;448655.915001774
6986;204592.102028086;444258.50019892
6987;202010.591727824;445089.24306841
6988;199539.611929771;445142.776151336
6991;198563.606370206;448427.153770097
6994;201111.904223958;448955.991880871
6996;209662.427482213;448125.890641502
6997;211042.688039096;446663.625017819
6998;211296.860669717;445076.793007654
6999;214042.659052867;445423.080157456
7001;217207.341060249;442297.363557754
7002;218729.195082716;443272.203791152
7003;218164.479590959;442031.86078411
7004;221201.640073189;441856.455881724
7005;217906.595355281;440455.386612483
7006;214483.968055954;443038.974746223
7007;216085.981171934;440704.292573842
7008;215025.123201367;443516.910308398
7009;216696.662798771;444073.740725475
7011;221397.962675;438919.147499123
7021;221287.808547873;446604.663198379
7025;226474.076769457;445948.154867985
7031;210884.517725476;441615.136038571
7035;213240.705353125;438568.593124448
7036;211617.731430161;437413.486323519
7037;210328.427847555;435211.787203545
7038;214274.228059871;435250.9653939
7039;212365.999606261;432998.94608011
7041;215004.347821875;432617.505829464
7044;215406.64686285;433282.294719084
7045;218166.467306584;433964.886500412
7046;217608.742590733;436487.346994209
7047;214776.189740926;437541.158027593
7048;217016.248127857;438959.682299286
7051;228931.213481162;439970.021382747
7054;226371.006861455;440863.726287307
7055;230297.257930409;442135.470611404
7061;221183.839777224;437815.487217693
7064;224400.478401037;435447.57407837
7065;228413.384631559;437044.371887579
7071;223199.907602455;434361.355267442
7075;219725.389659255;436334.071553486
7076;221387.017139823;433853.106728319
7077;219448.933341591;430162.429795345
7078;224019.87298697;428823.526896919
7081;222286.631978633;431816.45730472
7083;225439.771398677;432000.48823032
7084;228645.155623321;433641.38316337
7091;230921.604251048;431411.944501048
7095;231404.945759788;433856.151122751
7101;246767.142934195;443828.592451576
7102;244459.895131122;443385.732807841
7103;246553.84775424;444464.590780263
7104;245257.426152954;447387.756289091
7105;249059.461726376;446445.420128169
7106;252037.567438173;444466.111167213
7107;250166.450725;440716.57283843
7108;245675.144293197;438701.784337528
7109;242864.963464274;439998.084005843
7113;249245.078144742;444747.525691134
7115;248708.724241935;441450.583268894
7119;242440.944409276;442897.307060407
7121;238822.75147535;438615.044746369
7122;234634.481885127;437125.394697512
7123;237715.73930664;437163.692948047
7126;240075.9297875;440061.749445833
7131;235632.110861454;444980.38405038
7132;235158.765626534;444265.211958872
7134;239301.477229766;445014.041279766
7135;232146.846118908;443982.624723002
7136;232895.371592032;447348.386868526
7137;237987.431540903;447910.826072244
7141;239419.197042944;451120.042786343
7142;241860.119532998;450427.756630272
7151;240465.087267041;457881.999953768
7152;242562.677483878;456043.494533258
7156;235551.78105233;453737.197403226
7157;246840.069032588;457498.953888268
7161;237899.109828667;463267.498532923
7165;241358.780672232;463778.641311888
7201;210490.869061848;461701.914656872
7202;210552.881992163;463303.183933542
7203;211832.259958898;462900.26109661
7204;211076.62190166;461042.693570954
7205;208768.969554112;461907.079432251
7206;210630.018062447;460118.396127637
7207;212713.237498469;459313.223635
7211;212659.833773873;464566.23305699
7213;211273.008614639;467728.134901237
7214;212390.473570019;471292.279715529
7215;213346.189512216;468788.462601047
7216;219253.31087918;471739.021749106
7217;216629.442693013;467563.871459243
7218;216843.513876571;464006.989008377
7221;209146.651835368;452334.40747684
7223;213164.174822697;454138.597623026
7224;207482.843187023;451857.993245802
7225;206063.24308805;450880.453580503
7226;210146.470418478;454758.632977174
7227;212471.593201159;451156.027178551
7231;215125.767530355;461480.996764829
7232;213039.441593811;460705.96095342
7233;213652.505990093;457350.341021981
7234;214645.141785632;455735.32636954
7241;225423.20225131;464306.322604105
7242;224594.218401501;463682.209781989
7244;227664.113911207;460181.825387261
7245;223871.473268553;468667.967048877
7251;220895.604446143;457734.9593785
7255;220739.82493566;451902.541603617
7256;217410.76063795;449616.476015512
7261;228410.15860861;453782.067007085
7263;229859.563559782;447146.010947283
7271;232031.055459759;458558.790681928
7273;235904.891073757;458410.038638121
7274;232601.898625;461413.027014942
7275;232957.158711287;465118.476666337
7311;194140.866331771;469734.003960176
7312;191768.118272152;468749.776554085
7313;191516.377909674;469621.292474348
7314;193084.000250767;470058.483542259
7315;193069.611208304;471799.635615371
7316;194299.07226686;471260.912956199
7317;194912.449197047;471708.42083937
7321;195941.446017012;469695.218644191
7322;195913.468397909;470528.286013688
7323;196479.952113409;471960.004220455
7324;196669.92091956;472551.949107253
7325;198848.416053458;469535.876448271
7326;197374.213085774;467523.732075314
7327;196842.596961319;466970.193726593
7328;196166.067939358;468269.900942274
7329;196735.192583544;467909.819387595
7331;194800.545778743;468225.864362847
7332;195548.96282736;467496.354376879
7333;194943.242454004;466704.839814579
7334;193770.194772297;466413.612835585
7335;193784.677886046;467896.876238243
7336;192833.069429434;467513.115103396
7339;190304.575400856;465295.346988963
7341;198142.398370045;474197.333311599
7345;192679.327309648;474129.02836296
7346;188154.299323457;470881.658324856
7348;185289.77725168;465539.154553557
7351;189023.729217237;459650.746004132
7352;188252.085769469;457051.093713066
7361;193786.960027176;461326.855026495
7364;197683.009163925;463098.56517878
7371;197452.944459219;458098.091695222
7381;199372.661500982;464789.039501473
7382;202393.996105855;465470.846454765
7383;205701.630242118;466039.65157231
7384;205094.082737737;469953.328816772
7391;204184.045332604;472715.880575729
7392;205118.827816092;472470.989450575
7395;200099.905582125;472402.16746401
7396;201508.315809352;476334.306176619
7397;200844.395637255;479071.981363268
7399;206432.954655167;462917.678763275
7411;207773.16964809;474097.375924944
7412;206088.71719313;475146.750291857
7413;207828.996534483;475131.882651724
7414;206700.203819583;476473.943934583
7415;208171.724846501;475813.429940962
7416;209313.34292032;474954.51417488
7417;208932.660286131;474264.284222263
7418;209279.611047775;472690.51062541
7419;207293.864956777;472540.82505873
7421;211876.981210721;473229.853422417
7422;211285.449563168;473557.314212523
7423;211262.882537134;474397.490108187
7424;211675.719399286;475235.222043929
7425;212234.738630485;474884.897337875
7426;213782.798067915;474512.254617112
7427;213568.82994172;473551.305791083
7428;213081.400789124;471613.219530982
7429;211934.240052358;473830.310432547
7431;207338.235068289;478985.435162449
7433;211416.951321818;477817.337509
7434;215649.676835033;476738.769572805
7435;218077.338190859;477806.181801385
7437;218586.511894477;474147.072995661
7439;206939.713376211;473252.615244494
7441;227650.012755556;485349.024623848
7442;229249.341275154;486242.24371653
7443;229158.563288651;487812.610178373
7447;226871.91329166;492190.694513874
7448;223967.992318381;485865.548199494
7451;224626.942763749;478058.801172502
7461;232366.496509339;480265.845417996
7462;230946.20547235;479791.4803205
7463;230727.587701845;481012.166954612
7466;230431.424972124;483157.452950221
7467;232230.896953409;483750.908330682
7468;236909.896930778;480075.356496344
7471;237022.871433384;472719.253682622
7472;237756.62057743;473844.999362153
7475;232490.393576118;471889.706857303
7478;237424.035891469;466931.163413586
7481;249455.824455751;463118.454630061
7482;245657.403834234;465729.019410855
7483;247457.143501447;465447.526374759
7491;245032.59070283;475397.137687579
7495;243603.693238846;475398.560612117
7496;240371.610508823;469263.077638688
7497;243820.42789774;471291.215934087
7511;258348.538611444;471303.283865493
7512;258256.271272434;470579.397867302
7513;257146.648112755;470739.383397619
7514;257950.532421225;471981.040927066
7515;257892.092023077;470203.484071795
7521;255598.070433284;472638.448172337
7522;256093.691549476;474058.255761344
7523;257996.234726704;472975.971345597
7524;258990.675814719;475985.099423896
7525;260757.266004086;476065.131296027
7531;259448.640489176;472608.891352342
7532;262204.124531847;472048.04026794
7533;259672.1939;471286.613835368
7534;262195.670978967;470297.294832872
7535;259486.495603443;470517.545782316
7536;260878.049039676;467463.446878138
7541;258454.713828687;469838.26692544
7542;258719.508856391;467807.829296053
7543;256902.520168147;469630.74060245
7544;256738.206456517;467642.873828028
7545;256000.318787298;470456.23508902
7546;254623.670551783;467337.599104491
7547;253018.668753957;471303.469020247
7548;251667.765998248;469530.350309858
7551;250843.622126888;476180.363474924
7552;252848.590483067;475678.014181867
7553;250759.401598782;475024.137295805
7554;248646.847257119;472341.067660404
7555;249133.966743247;475955.711937381
7556;250863.093063382;477157.667240985
7557;251830.934879867;476893.670471714
7558;253394.780820628;478444.712323319
7559;251188.960387799;479444.749227991
7561;255224.182805014;480023.984501276
7562;257394.781031045;480080.692382995
7571;260087.70212337;481689.161211141
7572;259269.586604049;481254.906372638
7573;260678.55680756;481883.177939863
7574;260797.200879032;479960.902664113
7575;259569.694626476;479788.446610095
7576;258015.335472073;481366.269408863
7577;259350.329229298;482773.263635076
7581;265137.812696746;476408.943038651
7582;264297.697859643;475895.463260918
7585;264562.61821919;472650.459909331
7586;266817.009984516;473794.992236344
7587;263939.901592158;482315.123879568
7588;265674.087813406;486395.117277259
7591;265252.250280585;490239.049846764
7595;255973.895424444;485051.248898246
7596;260410.955888101;486594.356853245
7597;251477.017246763;483998.443463849
7601;242942.798500638;484709.887832376
7602;240125.099293883;487813.175917154
7603;243817.466244241;487795.248318464
7604;239626.88402;485580.158098268
7605;241243.186601263;485385.136732211
7606;241116.952811482;484793.262862083
7607;243368.435137054;485757.302396317
7608;243240.327662087;488900.182083826
7609;240777.959029084;483510.02981407
7610;240198.528848375;489398.640711191
7611;239505.460652632;488243.096567544
7614;244841.355597297;488840.041571171
7615;245677.44907728;489232.658631669
7621;246616.461648204;479974.110988091
7622;248196.452948326;480018.954737448
7623;249020.060027155;480518.80182227
7625;246582.755818333;482417.862668788
7626;248929.877092806;482054.223016547
7627;241242.89632098;481534.881540588
7631;257661.684561301;492418.021947967
7634;261315.481357754;491853.121727273
7635;263762.560688848;495182.160709324
7636;257486.657695516;490566.39261712
7637;258247.22879903;493909.494154788
7638;256031.421461626;493505.269392297
7641;235924.890530338;487307.0212074
7642;235429.913945135;484875.525103843
7645;234687.693031173;490109.894850613
7651;249855.838008258;491579.719267355
7661;253341.569370902;494268.868793554
7662;256743.025685866;495356.102852473
7663;252763.170693416;496196.86768274
7664;250346.917358333;496523.291833333
7665;247481.183667087;486713.137551961
7666;251493.497553773;488818.144596981
7667;254067.34769772;489327.998507655
7668;253650.1797475;491809.984107857
7671;240085.612829137;493648.705569695
7672;238496.119461574;492407.113954167
7675;244076.058647027;498683.805917297
7676;239092.332652036;496531.839422851
7678;245629.350422907;493895.782267071
7679;245451.943639417;497504.388053398
7681;235187.985467246;497887.202472727
7683;230609.527752723;497784.850836732
7685;234369.903802297;501550.785995053
7686;235022.049394245;499604.917995683
7687;236101.849340755;495646.471216226
7688;233133.455168724;494129.923420576
7691;238336.708595855;504298.143709326
7692;235859.379413272;503255.64788858
7693;239445.77518548;500285.457120141
7694;242723.806145833;502607.766472222
7695;241494.909542258;506443.430798065
7696;238215.528856873;507623.371457951
7701;227978.261842124;513811.435219439
7702;227135.718594681;512075.740358865
7705;229791.159998654;515299.253713846
7707;222636.774136895;515471.587851688
7711;213853.774794825;510395.020385899
7715;214893.414687016;514053.265301748
7721;214158.981460152;503084.153086364
7722;214795.996634855;502705.401180468
7731;226264.550034894;503987.06679228
7732;226333.73096696;506070.414437885
7734;220506.214145492;502132.938746858
7735;227791.125759195;506136.430018103
7736;233082.623872222;503028.445752924
7737;230831.23090032;507037.76155904
7738;222880.159925963;508831.970667546
7739;222046.814113351;511090.928386648
7741;244640.267482609;519658.332222982
7742;249661.914032756;519156.476485385
7751;246811.647333831;523385.565827535
7753;241519.747545583;522677.260112014
7754;246703.691332026;527498.20240719
7755;250578.094389894;523483.847187766
7756;250609.888071166;521633.640256237
7761;256752.940355927;520896.946371688
7764;254678.39840114;523677.46464416
7765;264638.636877247;521255.400102247
7766;262553.865008897;518979.685982918
7771;238014.556159027;509939.8813292
7772;239721.314626348;509654.375337868
7773;237146.847423667;510777.369128667
7775;236029.184654293;515158.20343005
7776;233067.163023256;516801.072165116
7777;234028.425711019;518885.773930579
7778;242107.064826055;511572.684441439
7779;243150.136268317;517357.003558812
7781;236664.833312308;517974.427328205
7782;238837.329903049;519440.330675305
7783;242546.839218947;514455.864089123
7784;239863.237151359;514856.844955978
7785;239886.788769519;513068.213789305
7786;243725.961479399;512891.413476824
7787;244324.535096244;515546.100932394
7788;240566.680608602;516844.013046774
7791;245037.545257455;509381.511923062
7792;242162.118920472;508257.054156693
7793;241562.282254545;510006.625757576
7794;235779.764148649;507760.433531832
7795;233838.407349912;506294.580482011
7796;235427.286538983;511264.406435835
7797;233512.158698621;508686.931074483
7798;237140.501284045;512441.561520225
7811;256916.408621774;533760.623041398
7812;256416.633091749;531731.269738117
7813;254222.757109198;530823.345191745
7814;255892.225215391;533955.085583968
7815;256542.99859248;535852.704113618
7821;257756.769070552;532329.92206135
7822;257598.122257595;534933.70868154
7823;258979.267466667;535167.70190332
7824;258731.53918358;533917.212600148
7825;259003.591907128;531498.719168693
7826;261487.383281793;532321.290977871
7827;256670.355705412;529802.590568
7828;257481.591585659;528501.328244574
7831;263186.380816499;541611.801952897
7833;255163.901355589;525919.227690786
7841;249998.621099041;532038.863466187
7842;251473.303005461;532779.984451877
7843;251753.661892008;530049.471899415
7844;253538.705972822;526068.661943361
7845;251072.140053996;526535.60171501
7846;250673.514216687;535220.952881032
7847;251878.089214615;536726.913189615
7848;247939.927196307;539492.887503693
7849;245829.417908879;542389.424766122
7851;246561.785369448;536444.801947239
7852;244603.44608144;537526.869697507
7853;245302.301458663;540380.661943069
7854;243710.847745439;535180.108425
7855;241541.405648377;532647.330603247
7856;246796.295861656;532906.901686196
7858;247956.687245078;544382.176831347
7859;248692.764379739;543189.356220261
7861;245432.379096016;530943.895677689
7863;242537.497502632;529525.391558246
7864;241487.939119918;526240.072674127
7871;254370.721996839;538914.045475287
7872;255758.306688142;540479.463420949
7873;252397.926936276;543077.712991493
7874;251213.208108584;540380.162980544
7875;253827.863658499;545086.737083461
7876;261307.425757639;544958.853873148
7877;264309.847920784;545533.52517451
7881;265626.78160905;537026.629069985
7884;266569.730159267;530053.988343103
7885;261666.723713848;529560.388684548
7887;258648.983695125;526115.832907246
7889;263801.332465179;531336.48051942
7891;264157.044474579;527448.764818043
7892;261810.298833516;528318.056046154
7894;266421.256124658;526321.790979966
7895;266046.542623333;540583.139127143
7901;228311.962484737;527314.27550807
7902;229332.169966981;526942.484506226
7903;230466.965805928;527833.282864119
7904;230829.718805994;526857.709705363
7905;230638.506684434;525908.433567296
7906;229252.132044812;525979.345054525
7907;228278.803333891;525286.448509623
7908;226501.221722712;526012.659236949
7909;226171.658338978;526193.446368759
7910;235457.217029927;530073.334495255
7911;234649.961937831;526409.475330159
7912;234609.315446766;528016.64218209
7913;233253.841046547;523621.006466115
7914;232119.392139655;527232.537526724
7915;230270.35622;522314.412030698
7916;234860.697237813;522338.38572029
7917;238372.562421032;528283.693511664
7918;237817.72022137;523554.497323836
7921;224218.663085135;518251.213570706
7924;221314.559801887;518939.092598994
7925;227017.758337756;515741.493662662
7926;229983.388536223;520228.612142415
7927;228223.165250273;522330.122734791
7928;230166.238844231;532363.961233654
7929;239564.909110843;524574.733013253
7931;226779.900043204;528613.934018204
7932;222498.012013383;525507.704144981
7933;226332.710403673;533129.10217263
7934;230214.865431335;529940.971143597
7935;225625.345082792;532533.372873701
7936;233268.24900802;529964.325885965
7937;231637.041494286;531780.176249643
7938;237520.579081295;533082.659898022
7941;209354.78088104;523499.985639429
7942;209607.398581128;525036.093322668
7943;211244.276887649;523147.637546348
7944;208812.495298546;522321.450192442
7946;204019.886644776;523971.6624673
7948;207413.166908357;527845.796260951
7949;214248.218353488;522516.675314535
7951;211347.508452161;520205.62492445
7954;207964.653703828;514009.827082542
7955;216529.729180515;519255.962322222
7957;217165.34473047;520437.797531516
7958;218274.307590025;524171.010848005
7961;215009.098601544;527479.925127542
7963;221767.570890552;531489.92896245
7964;218969.648231434;533723.853773713
7965;214334.708992553;523910.395039894
7966;213070.905726248;521353.310069082
7971;212465.300121941;531487.412579008
7973;210425.038576653;532890.871026855
7974;209073.969942779;532502.702132425
7975;214349.794913043;534571.679439913
7981;217628.227088876;542190.855079438
7983;214430.36078486;541950.962540561
7984;218779.914278571;540363.919310989
7985;220254.920277354;543751.613584224
7986;215920.488749406;538003.985106452
7991;222583.1578618;539191.372846959
8011;202966.789769948;502828.325179965
8012;203683.016886827;502248.79092616
8013;205260.787982681;500909.672574699
8014;204761.915667024;499431.437170375
8015;205254.964194383;497769.322102468
8016;203373.524492373;499656.199001695
8017;202689.493647573;500596.233046359
8019;201276.831314084;501988.697973709
8021;203206.822187185;503442.408934783
8022;203941.73652907;503825.151748546
8023;204333.570257752;503082.349574419
8024;205593.228341613;504171.335757258
8025;205112.569619372;502678.171528272
8026;208267.599649771;501169.347590229
8028;208765.739542097;507083.169303226
8031;202401.108380484;505259.57851
8032;203440.381105215;505298.727805215
8033;203953.674617276;505562.46196113
8034;204648.918196512;505839.554686046
8035;206739.236312114;508454.989627197
8041;200950.462305645;502850.987136021
8042;199091.05064469;504032.237198009
8043;200784.974631963;505693.182604566
8044;199413.611304651;506690.490616512
8045;200441.676815454;507610.898309091
8051;199557.511417766;498746.896499492
8052;200223.94689726;499451.776736986
8055;208979.970893816;497284.569691343
8061;204258.609316533;510565.268478875
8064;201797.090201285;516329.387149614
8066;201780.135481959;520183.768514949
8071;180801.881145683;487495.06173076
8072;184140.914620611;486641.940132552
8075;181002.434726177;479444.820805714
8076;184742.503439514;483030.858879397
8077;178573.038441217;485821.243457692
8079;188488.413834052;502859.571874569
8081;186561.142331132;495418.56234717
8082;187574.859711719;495327.481386719
8084;189400.894052529;491242.679084922
8085;184242.552294585;491316.267633935
8091;195181.921814174;494887.783199433
8094;197715.4457501;498835.323954092
8095;193084.003912997;495135.73698435
8096;191608.250758144;495103.426279924
8097;189427.096771698;498369.569664494
8101;213517.079386468;489126.291841743
8102;215682.080636854;490217.0918456
8103;216214.550149879;490311.343932688
8105;221876.732675;491118.620352685
8106;218677.114543316;488450.355264129
8107;211624.010926351;486866.844815766
8111;215645.494856117;483374.901237149
8112;219303.674764097;481873.710168282
8121;205235.038901781;482584.308849644
8124;210826.362150083;482777.76816406
8131;207314.699391251;491981.149667853
8141;214178.52243487;494893.762858818
8144;209484.570496;494581.044466857
8146;222197.737101887;498615.909394717
8147;223988.846192132;500423.181070305
8148;224882.155157967;497631.686439883
8151;221020.880811634;495698.375961496
8152;218221.418864497;496031.314054043
8153;220233.461837264;494053.899217453
8154;217437.711650534;494766.028962989
8161;196098.750262979;486172.413549377
8162;192819.252888259;486404.732125796
8166;191988.966343283;481563.970952009
8167;201100.558897785;484282.883519146
8171;194078.657308072;477763.860553717
8172;193841.979805836;477234.141264202
8181;198729.319952624;489747.112448385
8191;201087.641303261;493536.377579941
8193;204189.188904048;490372.893968421
8194;202602.400094375;488194.359163125
8196;202561.931586008;482703.903431703
8198;205359.909471449;492622.110371593
8211;163347.265598391;505326.082104558
8212;163328.675404545;502680.934209828
8218;159562.893948339;494039.216279088
8219;165010.514112226;502674.706052721
8221;162838.765151598;507909.957762557
8222;161763.723065657;505838.333257239
8223;161897.399154043;503883.539796844
8224;161537.868057045;502675.287456136
8225;162153.571349104;501829.352915412
8226;162599.522491728;500400.753994485
8231;160490.258012233;504140.787754765
8232;160584.494052638;502229.201855985
8233;160761.987911238;500263.204463029
8239;159473.70639405;497273.584115547
8241;159716.323596484;505241.954401319
8242;159597.746636029;509756.339927853
8243;159005.09980066;501843.722923652
8244;155755.510540322;505745.136755211
8245;159114.724441651;500236.436815046
8251;177547.362777813;504203.035856628
8252;177001.872711521;502699.601842097
8253;176658.56570824;505980.873271536
8254;177819.132099306;504285.07725162
8255;171947.941816359;508478.88452235
8256;173639.976463373;494841.703264819
8261;191024.107231719;507414.251226544
8262;189918.18234837;508402.668916576
8263;187715.116043087;509054.362622669
8264;188856.520428285;507751.5753
8265;190126.421303142;506100.543221437
8266;191388.643205272;506343.24512619
8267;191452.924293349;511268.61556161
8271;192487.64817424;509001.323730383
8274;193757.115333829;505520.280478439
8275;196737.32003967;505625.206929339
8276;196541.150450839;502307.991267626
8277;193029.841481538;511226.316483077
8278;191757.783327166;502778.429913115
8281;198476.811471681;514581.581203098
8291;197453.678289062;511397.043020312
8293;196914.912346544;508847.827363134
8294;199366.551597788;509840.388763717
8301;180187.9563;524567.056747416
8302;178974.967326109;526050.93846185
8303;178521.367054499;525485.192675665
8304;179530.021833269;523658.429909671
8305;182103.753186709;525772.062253798
8307;183689.377818011;517913.192116667
8308;178199.926484158;516772.647225545
8309;172089.611334502;520639.408727491
8311;172714.015735294;526690.593146606
8312;172809.621003021;531429.445493354
8313;178043.070027225;536199.227903011
8314;181386.524550873;532232.408179426
8315;184842.393346688;531319.949359289
8316;189447.296432464;523189.581260887
8317;190123.940250555;520819.742864659
8319;181157.014190272;517189.320124125
8321;170739.03423929;519287.397222687
8322;170986.346359058;520237.446134783
8325;195323.897938853;520702.370172452
8326;196073.62295918;520875.038442969
8331;204594.28080686;533103.844207093
8332;205318.441194339;534875.456841338
8333;206586.291812389;532896.854662832
8334;202618.645427273;534657.020966488
8335;201682.820829108;535697.499331925
8336;203160.746492489;536897.08748691
8337;202234.851538356;537446.335766781
8338;200957.61677961;538258.854753766
8339;200196.073727219;536398.698980473
8341;200374.776590956;534499.597522261
8342;198451.716353086;535433.658596914
8343;204493.286268899;531461.025482456
8344;207350.071284175;532571.664906229
8345;207625.585305596;534420.627836672
8346;204091.766946122;536595.02736551
8347;204572.0072501;537636.835992216
8351;212221.080875259;536918.445921632
8355;201613.796916464;528387.045381629
8356;194509.412195429;525588.407816
8361;193630.778416608;535805.385858304
8362;193875.645418345;529554.752553237
8363;195885.020202488;531003.822977944
8371;197249.150341333;531884.799019833
8372;193517.310075;528072.572794712
8373;191552.782281272;530880.835384629
8374;185945.049318699;534915.406355447
8375;193310.492772281;537836.500027079
8376;191161.537876941;535535.36909726
8377;194470.628309009;532328.720668618
8378;196372.776092261;536491.619163544
8381;209948.300608333;542030.859354074
8382;209075.267665289;539892.521192011
8383;206793.746087971;539890.013011131
8384;206971.023214625;541690.706404348
8385;209310.879390172;543281.562803793
8386;212957.218316885;545728.440915574
8387;211327.434965827;545284.853581655
8388;207281.335476271;545312.360138136
8389;206285.042203308;548029.37229771
8391;205978.083421135;544669.630688454
8392;210022.038953812;548253.739581016
8393;204527.665444444;543125.756349158
8394;202438.282725;545198.75291275
8395;201685.72932128;541569.948341431
8396;199294.919082971;540981.424539131
8397;199205.231214;539610.383106572
8398;196927.690731705;538987.010265489
8401;200889.648975615;556950.647478747
8403;198914.197508065;554007.350362903
8404;196237.891220295;555646.349053875
8405;194731.489300733;556863.585855678
8406;194285.820461384;561495.471742987
8407;198357.962546349;559586.869376508
8408;202790.784125641;559893.061446012
8409;204852.374468688;561466.411868689
8411;204182.716737725;554930.728703153
8412;207659.240074725;558187.068938932
8413;201814.513814237;552519.565240509
8414;200084.676296496;551376.393359569
8415;199008.984351701;552940.131155782
8421;204646.583410729;550680.372386107
8422;208303.260768421;553030.7593
8423;211403.848772441;554778.598232021
8424;212759.382103822;550741.328042293
8425;214778.162880745;553073.527359627
8426;217814.617077692;551738.920424744
8427;222076.427512628;555276.632375085
8428;220225.88049366;556928.336514409
8431;216753.274589985;557144.51044376
8432;216875.52861516;561952.498060058
8433;219128.883684116;563896.618619239
8434;215061.163326074;563335.166797135
8435;211771.167899478;559098.533816174
8437;212586.864594315;547700.434307235
8438;214836.051168956;546816.695374451
8439;217675.041194649;545524.346520664
8441;190436.507965333;553819.638811467
8442;191539.428486667;552247.135344
8443;192234.384784127;551043.484133651
8444;192858.684320189;549981.76935205
8445;191528.795208319;549982.606616299
8446;190594.41025025;551643.436174
8447;188789.470856691;553507.038436803
8448;192244.664335025;552963.80204335
8449;189717.141181214;556661.289428653
8451;193820.491503817;550109.029296438
8452;191470.270459399;549220.524596616
8453;194111.26896606;551414.445449155
8454;195756.130479037;550811.274936261
8455;197326.599527143;551308.098680179
8456;195560.276711591;552875.243835167
8457;193852.745349337;558916.572894695
8458;192434.934255833;557368.510107917
